index,addr_pct_cd,date,law_cat_cd,count,precinct_area,areaName,Borough,areaType,median_rent,Neighborhood,ZIP Codes,danger_ratio
3742,20,2016-08,MISDEMEANOR,212,Upper West Side,Upper West Side,MANHATTAN,neighborhood,3400.0,Upper West Side,"[10023, 10024, 10025]",0.12470588235294118
3743,20,2016-08,VIOLATION,50,Upper West Side,Upper West Side,MANHATTAN,neighborhood,3400.0,Upper West Side,"[10023, 10024, 10025]",0.014705882352941176
3744,22,2016-08,FELONY,12,Central Park,Central Park South,MANHATTAN,neighborhood,7000.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.005142857142857143
3745,22,2016-08,MISDEMEANOR,36,Central Park,Central Park South,MANHATTAN,neighborhood,7000.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.010285714285714285
3746,22,2016-08,VIOLATION,5,Central Park,Central Park South,MANHATTAN,neighborhood,7000.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.0007142857142857143
3747,23,2016-08,FELONY,176,East Harlem South,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.22092050209205022
3748,23,2016-08,MISDEMEANOR,378,East Harlem South,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.3163179916317992
3749,23,2016-08,VIOLATION,82,East Harlem South,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.03430962343096234
3750,24,2016-08,FELONY,124,Upper West Side North,All Upper West Side,MANHATTAN,submarket,3400.0,Upper West Side,"[10023, 10024, 10025]",0.10941176470588235
3751,24,2016-08,MISDEMEANOR,259,Upper West Side North,All Upper West Side,MANHATTAN,submarket,3400.0,Upper West Side,"[10023, 10024, 10025]",0.15235294117647058
3752,24,2016-08,VIOLATION,58,Upper West Side North,All Upper West Side,MANHATTAN,submarket,3400.0,Upper West Side,"[10023, 10024, 10025]",0.017058823529411765
3753,25,2016-08,FELONY,171,East Harlem North,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.21464435146443514
3754,25,2016-08,MISDEMEANOR,389,East Harlem North,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.32552301255230126
3755,25,2016-08,VIOLATION,69,East Harlem North,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.02887029288702929
3756,26,2016-08,FELONY,72,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,3300.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.06545454545454546
3757,26,2016-08,MISDEMEANOR,145,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,3300.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.08787878787878788
3758,26,2016-08,VIOLATION,29,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,3300.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.008787878787878787
3759,28,2016-08,FELONY,142,West Harlem,West Harlem,MANHATTAN,neighborhood,2600.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.16384615384615384
3760,28,2016-08,MISDEMEANOR,328,West Harlem,West Harlem,MANHATTAN,neighborhood,2600.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.2523076923076923
3761,28,2016-08,VIOLATION,71,West Harlem,West Harlem,MANHATTAN,neighborhood,2600.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.027307692307692307
3762,30,2016-08,FELONY,95,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2350.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.12127659574468085
3763,30,2016-08,MISDEMEANOR,271,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2350.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.23063829787234041
3764,30,2016-08,VIOLATION,58,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2350.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.02468085106382979
3765,32,2016-08,FELONY,191,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.2397489539748954
3766,32,2016-08,MISDEMEANOR,356,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.297907949790795
3767,32,2016-08,VIOLATION,84,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2390.0,East Harlem,"[10029, 10035]",0.035146443514644354
3768,33,2016-08,FELONY,106,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2195.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.144874715261959
3769,33,2016-08,MISDEMEANOR,225,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2195.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.20501138952164008
3770,33,2016-08,VIOLATION,71,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,2195.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.03234624145785877
3771,34,2016-08,FELONY,172,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2195.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.23507972665148064
3772,34,2016-08,MISDEMEANOR,265,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2195.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.24145785876993167
3773,34,2016-08,VIOLATION,62,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,2195.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.02824601366742597
3774,40,2016-08,FELONY,305,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,1900.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.48157894736842105
3775,40,2016-08,MISDEMEANOR,578,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,1900.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.608421052631579
3776,40,2016-08,VIOLATION,112,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,1900.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.05894736842105263
3777,43,2016-08,FELONY,317,Soundview,Soundview,BRONX,neighborhood,1600.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.594375
3778,43,2016-08,MISDEMEANOR,620,Soundview,Soundview,BRONX,neighborhood,1600.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.775
3779,43,2016-08,VIOLATION,146,Soundview,Soundview,BRONX,neighborhood,1600.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.09125
3780,44,2016-08,FELONY,293,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1700.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.5170588235294118
3781,44,2016-08,MISDEMEANOR,602,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1700.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.7082352941176471
3782,44,2016-08,VIOLATION,144,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1700.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.08470588235294117
3783,46,2016-08,FELONY,266,University Heights / Fordham,University Heights,BRONX,neighborhood,1450.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.5503448275862068
3784,46,2016-08,MISDEMEANOR,432,University Heights / Fordham,University Heights,BRONX,neighborhood,1450.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.5958620689655172
3785,46,2016-08,VIOLATION,137,University Heights / Fordham,University Heights,BRONX,neighborhood,1450.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.09448275862068965
3786,47,2016-08,FELONY,301,Woodlawn / Wakefield,Wakefield,BRONX,neighborhood,1450.0,Northeast Bronx,"[10466, 10469, 10470, 10475]",0.6227586206896552
3787,47,2016-08,MISDEMEANOR,508,Woodlawn / Wakefield,Wakefield,BRONX,neighborhood,1450.0,Northeast Bronx,"[10466, 10469, 10470, 10475]",0.7006896551724138
3788,47,2016-08,VIOLATION,135,Woodlawn / Wakefield,Wakefield,BRONX,neighborhood,1450.0,Northeast Bronx,"[10466, 10469, 10470, 10475]",0.09310344827586207
3789,48,2016-08,FELONY,202,Belmont / Tremont,Belmont,BRONX,neighborhood,1698.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.3568904593639576
3790,48,2016-08,MISDEMEANOR,361,Belmont / Tremont,Belmont,BRONX,neighborhood,1698.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.425206124852768
3791,48,2016-08,VIOLATION,78,Belmont / Tremont,Belmont,BRONX,neighborhood,1698.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.045936395759717315
3792,50,2016-08,FELONY,130,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2291.0,Kingsbridge and Riverdale,"[10463, 10471]",0.17023134002618945
3793,50,2016-08,MISDEMEANOR,207,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2291.0,Kingsbridge and Riverdale,"[10463, 10471]",0.18070711479703186
3794,50,2016-08,VIOLATION,50,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2291.0,Kingsbridge and Riverdale,"[10463, 10471]",0.02182453077258839
3795,52,2016-08,FELONY,265,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1475.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.5389830508474577
3796,52,2016-08,MISDEMEANOR,483,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1475.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.6549152542372881
3797,52,2016-08,VIOLATION,90,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1475.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.061016949152542375
3798,60,2016-08,FELONY,170,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2200.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.2318181818181818
3799,60,2016-08,MISDEMEANOR,357,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2200.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.3245454545454545
3800,60,2016-08,VIOLATION,77,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,2200.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.035
3801,61,2016-08,FELONY,164,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1750.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.28114285714285714
3802,61,2016-08,MISDEMEANOR,238,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1750.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.272
3803,61,2016-08,VIOLATION,76,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1750.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.04342857142857143
3804,62,2016-08,FELONY,152,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1900.0,Borough Park,"[11204, 11218, 11219, 11230]",0.24
3805,62,2016-08,MISDEMEANOR,279,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1900.0,Borough Park,"[11204, 11218, 11219, 11230]",0.29368421052631577
3806,62,2016-08,VIOLATION,51,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1900.0,Borough Park,"[11204, 11218, 11219, 11230]",0.026842105263157896
3807,63,2016-08,FELONY,138,Marine Park / Mill Basin,Marine Park,BROOKLYN,neighborhood,1868.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.22162740899357602
3808,63,2016-08,MISDEMEANOR,227,Marine Park / Mill Basin,Marine Park,BROOKLYN,neighborhood,1868.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.2430406852248394
3809,63,2016-08,VIOLATION,71,Marine Park / Mill Basin,Marine Park,BROOKLYN,neighborhood,1868.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.03800856531049251
3810,66,2016-08,FELONY,122,Borough Park,Borough Park,BROOKLYN,neighborhood,1900.0,Borough Park,"[11204, 11218, 11219, 11230]",0.19263157894736843
3811,66,2016-08,MISDEMEANOR,223,Borough Park,Borough Park,BROOKLYN,neighborhood,1900.0,Borough Park,"[11204, 11218, 11219, 11230]",0.23473684210526316
3812,66,2016-08,VIOLATION,50,Borough Park,Borough Park,BROOKLYN,neighborhood,1900.0,Borough Park,"[11204, 11218, 11219, 11230]",0.02631578947368421
3813,67,2016-08,FELONY,331,East Flatbush,East Flatbush,BROOKLYN,neighborhood,1900.0,Flatbush,"[11203, 11210, 11225, 11226]",0.5226315789473684
3814,67,2016-08,MISDEMEANOR,434,East Flatbush,East Flatbush,BROOKLYN,neighborhood,1900.0,Flatbush,"[11203, 11210, 11225, 11226]",0.4568421052631579
3815,67,2016-08,VIOLATION,181,East Flatbush,East Flatbush,BROOKLYN,neighborhood,1900.0,Flatbush,"[11203, 11210, 11225, 11226]",0.09526315789473684
3816,68,2016-08,FELONY,117,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,2100.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.16714285714285715
3817,68,2016-08,MISDEMEANOR,307,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,2100.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.2923809523809524
3818,68,2016-08,VIOLATION,66,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,2100.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.03142857142857143
3819,69,2016-08,FELONY,158,Canarsie,Canarsie,BROOKLYN,neighborhood,1800.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.2633333333333333
3820,69,2016-08,MISDEMEANOR,196,Canarsie,Canarsie,BROOKLYN,neighborhood,1800.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.21777777777777776
3821,69,2016-08,VIOLATION,90,Canarsie,Canarsie,BROOKLYN,neighborhood,1800.0,Canarsie and Flatlands,"[11234, 11236, 11239]",0.05
3822,70,2016-08,FELONY,213,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,1900.0,Flatbush,"[11203, 11210, 11225, 11226]",0.33631578947368423
3823,70,2016-08,MISDEMEANOR,382,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,1900.0,Flatbush,"[11203, 11210, 11225, 11226]",0.40210526315789474
3824,70,2016-08,VIOLATION,82,Flatbush / Ditmas Park,Flatbush,BROOKLYN,neighborhood,1900.0,Flatbush,"[11203, 11210, 11225, 11226]",0.0431578947368421
3825,71,2016-08,FELONY,197,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,2499.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.23649459783913565
3826,71,2016-08,MISDEMEANOR,271,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,2499.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.21688675470188076
3827,71,2016-08,VIOLATION,102,Crown Heights North,Crown Heights,BROOKLYN,neighborhood,2499.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.04081632653061224
3828,72,2016-08,FELONY,155,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,2450.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.18979591836734694
3829,72,2016-08,MISDEMEANOR,267,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,2450.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.2179591836734694
3830,72,2016-08,VIOLATION,71,Sunset Park / Windsor Terrace,Windsor Terrace,BROOKLYN,neighborhood,2450.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.028979591836734694
3831,73,2016-08,FELONY,319,Brownsville,Brownsville,BROOKLYN,neighborhood,1695.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.5646017699115045
3832,73,2016-08,MISDEMEANOR,462,Brownsville,Brownsville,BROOKLYN,neighborhood,1695.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.5451327433628319
3833,73,2016-08,VIOLATION,108,Brownsville,Brownsville,BROOKLYN,neighborhood,1695.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.06371681415929203
3834,75,2016-08,FELONY,472,East New York,East New York,BROOKLYN,neighborhood,2150.0,East New York and New Lots,"[11207, 11208]",0.6586046511627907
3835,75,2016-08,MISDEMEANOR,663,East New York,East New York,BROOKLYN,neighborhood,2150.0,East New York and New Lots,"[11207, 11208]",0.6167441860465116
3836,75,2016-08,VIOLATION,194,East New York,East New York,BROOKLYN,neighborhood,2150.0,East New York and New Lots,"[11207, 11208]",0.09023255813953489
3837,76,2016-08,FELONY,85,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,3000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.085
3838,76,2016-08,MISDEMEANOR,132,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,3000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.088
3839,76,2016-08,VIOLATION,22,Red Hook / Carroll Gardens,Carroll Gardens,BROOKLYN,neighborhood,3000.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.007333333333333333
3840,77,2016-08,FELONY,209,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,2499.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.25090036014405764
3841,77,2016-08,MISDEMEANOR,311,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,2499.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.24889955982392958
3842,77,2016-08,VIOLATION,101,Crown Heights South,Crown Heights,BROOKLYN,neighborhood,2499.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.040416166466586634
3843,78,2016-08,FELONY,98,Park Slope,Park Slope,BROOKLYN,neighborhood,2900.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.10137931034482758
3844,78,2016-08,MISDEMEANOR,218,Park Slope,Park Slope,BROOKLYN,neighborhood,2900.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.1503448275862069
3845,78,2016-08,VIOLATION,33,Park Slope,Park Slope,BROOKLYN,neighborhood,2900.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.011379310344827587
3846,79,2016-08,FELONY,237,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,2496.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.2848557692307692
3847,79,2016-08,MISDEMEANOR,335,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,2496.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.26842948717948717
3848,79,2016-08,VIOLATION,106,Bedford-Stuyvesant North,Bedford-Stuyvesant,BROOKLYN,neighborhood,2496.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.04246794871794872
3849,81,2016-08,FELONY,182,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,2496.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.21875
3850,81,2016-08,MISDEMEANOR,246,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,2496.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.1971153846153846
3851,81,2016-08,VIOLATION,72,Bedford-Stuyvesant Central,Bedford-Stuyvesant,BROOKLYN,neighborhood,2496.0,Central Brooklyn,"[11212, 11213, 11216, 11233, 11238]",0.028846153846153848
3852,83,2016-08,FELONY,187,Bushwick,Bushwick,BROOKLYN,neighborhood,2600.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.21576923076923077
3853,83,2016-08,MISDEMEANOR,308,Bushwick,Bushwick,BROOKLYN,neighborhood,2600.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.23692307692307693
3854,83,2016-08,VIOLATION,92,Bushwick,Bushwick,BROOKLYN,neighborhood,2600.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.03538461538461538
3855,84,2016-08,FELONY,116,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,3162.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.11005692599620494
3856,84,2016-08,MISDEMEANOR,279,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,3162.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.17647058823529413
3857,84,2016-08,VIOLATION,69,Brooklyn Heights / Downtown Brooklyn,Downtown Brooklyn,BROOKLYN,neighborhood,3162.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.021821631878557873
3858,88,2016-08,FELONY,124,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,2998.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.12408272181454302
3859,88,2016-08,MISDEMEANOR,216,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,2998.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.14409606404269512
3860,88,2016-08,VIOLATION,47,Fort Greene / Clinton Hill,Fort Greene,BROOKLYN,neighborhood,2998.0,Northwest Brooklyn,"[11201, 11205, 11215, 11217, 11231]",0.015677118078719146
3861,90,2016-08,FELONY,215,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,3200.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.2015625
3862,90,2016-08,MISDEMEANOR,273,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,3200.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.170625
3863,90,2016-08,VIOLATION,102,Williamsburg South,Williamsburg,BROOKLYN,neighborhood,3200.0,Bushwick and Williamsburg,"[11206, 11221, 11237]",0.031875
3864,94,2016-08,FELONY,105,Greenpoint,Greenpoint,BROOKLYN,neighborhood,2900.0,Greenpoint,"[11211, 11222]",0.10862068965517241
3865,94,2016-08,MISDEMEANOR,181,Greenpoint,Greenpoint,BROOKLYN,neighborhood,2900.0,Greenpoint,"[11211, 11222]",0.12482758620689655
3866,94,2016-08,VIOLATION,41,Greenpoint,Greenpoint,BROOKLYN,neighborhood,2900.0,Greenpoint,"[11211, 11222]",0.014137931034482758
3867,100,2016-08,FELONY,108,Rockaway Beach,Rockaway All,QUEENS,neighborhood,1900.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.1705263157894737
3868,100,2016-08,MISDEMEANOR,125,Rockaway Beach,Rockaway All,QUEENS,neighborhood,1900.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.13157894736842105
3869,100,2016-08,VIOLATION,54,Rockaway Beach,Rockaway All,QUEENS,neighborhood,1900.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.028421052631578948
3870,101,2016-08,FELONY,171,Far Rockaway,Rockaway All,QUEENS,neighborhood,1900.0,Rockaways,"[11691, 11692, 11693, 11694, 11695, 11697]",0.27
